experiment,child_id,condition,scenario,verb,question,response,distal,proximal,age_days,age_years,age_group,gender
exp1,4XVdXE,control,drum,break,lexical,proximal,0,1,3510,9.61,9,f
exp1,4XVdXE,control,drum,break,cause,distal,1,0,3510,9.61,9,f
exp1,T756UN,control,drum,break,cause,distal,1,0,3540,9.69,9,f
exp1,T756UN,control,drum,break,lexical,proximal,0,1,3540,9.69,9,f
exp1,T756UN,control,balloon,pop,cause,proximal,0,1,3540,9.69,9,f
exp1,T756UN,control,balloon,pop,lexical,proximal,0,1,3540,9.69,9,f
exp1,WLT7YC,control,drum,break,lexical,distal,1,0,2430,6.65,6,f
exp1,WLT7YC,control,drum,break,cause,proximal,0,1,2430,6.65,6,f
exp1,WLT7YC,control,balloon,pop,lexical,distal,1,0,2430,6.65,6,f
exp1,WLT7YC,control,balloon,pop,cause,proximal,0,1,2430,6.65,6,f
exp1,3TV2Y3,control,drum,break,cause,proximal,0,1,2700,7.39,7,m
exp1,3TV2Y3,control,drum,break,lexical,proximal,0,1,2700,7.39,7,m
exp1,3TV2Y3,control,balloon,pop,cause,distal,1,0,2700,7.39,7,m
exp1,3TV2Y3,control,balloon,pop,lexical,proximal,0,1,2700,7.39,7,m
exp1,PYMEZU,experimental,balloon,sad,cause,proximal,0,1,3330,9.12,9,m
exp1,PYMEZU,experimental,balloon,sad,lexical,distal,1,0,3330,9.12,9,m
exp1,PYMEZU,experimental,drum,angry,cause,distal,1,0,3330,9.12,9,m
exp1,PYMEZU,experimental,drum,angry,lexical,proximal,0,1,3330,9.12,9,m
exp1,TW4URd,experimental,balloon,sad,cause,distal,1,0,3030,8.3,8,m
exp1,TW4URd,experimental,balloon,sad,lexical,proximal,0,1,3030,8.3,8,m
exp1,TW4URd,experimental,drum,angry,cause,distal,1,0,3030,8.3,8,m
exp1,TW4URd,experimental,drum,angry,lexical,proximal,0,1,3030,8.3,8,m
exp1,R33PFM,control,balloon,pop,cause,distal,1,0,2100,5.75,5,m
exp1,R33PFM,control,balloon,pop,lexical,proximal,0,1,2100,5.75,5,m
exp1,R33PFM,control,drum,break,cause,distal,1,0,2100,5.75,5,m
exp1,R33PFM,control,drum,break,lexical,proximal,0,1,2100,5.75,5,m
exp1,6TGDPA,control,balloon,pop,lexical,proximal,0,1,3480,9.53,9,m
exp1,6TGDPA,control,balloon,pop,cause,distal,1,0,3480,9.53,9,m
exp1,6TGDPA,control,drum,break,lexical,proximal,0,1,3480,9.53,9,m
exp1,6TGDPA,control,drum,break,cause,distal,1,0,3480,9.53,9,m
exp1,ZXPFSH,experimental,balloon,sad,cause,proximal,0,1,3060,8.38,8,f
exp1,ZXPFSH,experimental,balloon,sad,lexical,proximal,0,1,3060,8.38,8,f
exp1,ZXPFSH,experimental,drum,angry,cause,distal,1,0,3060,8.38,8,f
exp1,ZXPFSH,experimental,drum,angry,lexical,distal,1,0,3060,8.38,8,f
exp1,cDS43d,experimental,drum,angry,lexical,proximal,0,1,3150,8.62,8,f
exp1,cDS43d,experimental,drum,angry,cause,distal,1,0,3150,8.62,8,f
exp1,cDS43d,experimental,balloon,sad,lexical,distal,1,0,3150,8.62,8,f
exp1,cDS43d,experimental,balloon,sad,cause,proximal,0,1,3150,8.62,8,f
exp1,XGRG2P,control,drum,break,lexical,proximal,0,1,2730,7.47,7,m
exp1,XGRG2P,control,drum,break,cause,distal,1,0,2730,7.47,7,m
exp1,XGRG2P,control,balloon,pop,lexical,proximal,0,1,2730,7.47,7,m
exp1,XGRG2P,control,balloon,pop,cause,distal,1,0,2730,7.47,7,m
exp1,76YYE3,experimental,balloon,sad,lexical,proximal,0,1,2490,6.82,6,f
exp1,76YYE3,experimental,balloon,sad,cause,distal,1,0,2490,6.82,6,f
exp1,76YYE3,experimental,drum,angry,lexical,proximal,0,1,2490,6.82,6,f
exp1,76YYE3,experimental,drum,angry,cause,distal,1,0,2490,6.82,6,f
exp1,dYZHJD,experimental,drum,angry,cause,distal,1,0,2460,6.74,6,m
exp1,dYZHJD,experimental,drum,angry,lexical,proximal,0,1,2460,6.74,6,m
exp1,dYZHJD,experimental,balloon,sad,cause,distal,1,0,2460,6.74,6,m
exp1,dYZHJD,experimental,balloon,sad,lexical,proximal,0,1,2460,6.74,6,m
exp1,AdCVCE,experimental,balloon,sad,cause,distal,1,0,3390,9.28,9,f
exp1,AdCVCE,experimental,balloon,sad,lexical,proximal,0,1,3390,9.28,9,f
exp1,AdCVCE,experimental,drum,angry,cause,distal,1,0,3390,9.28,9,f
exp1,AdCVCE,experimental,drum,angry,lexical,distal,1,0,3390,9.28,9,f
exp1,5KJN5W,control,balloon,pop,lexical,proximal,0,1,3300,9.03,9,m
exp1,5KJN5W,control,balloon,pop,cause,proximal,0,1,3300,9.03,9,m
exp1,5KJN5W,control,drum,break,lexical,proximal,0,1,3300,9.03,9,m
exp1,5KJN5W,control,drum,break,cause,distal,1,0,3300,9.03,9,m
exp1,CWEPG7,experimental,drum,angry,lexical,distal,1,0,3180,8.71,8,m
exp1,CWEPG7,experimental,drum,angry,cause,proximal,0,1,3180,8.71,8,m
exp1,CWEPG7,experimental,balloon,sad,lexical,distal,1,0,3180,8.71,8,m
exp1,CWEPG7,experimental,balloon,sad,cause,distal,1,0,3180,8.71,8,m
exp1,MZAEFQ,control,balloon,pop,lexical,proximal,0,1,1920,5.26,5,f
exp1,MZAEFQ,control,balloon,pop,cause,distal,1,0,1920,5.26,5,f
exp1,MZAEFQ,control,drum,break,lexical,proximal,0,1,1920,5.26,5,f
exp1,MZAEFQ,control,drum,break,cause,distal,1,0,1920,5.26,5,f
exp1,AAT5FC,control,drum,break,lexical,proximal,0,1,3000,8.21,8,f
exp1,AAT5FC,control,drum,break,cause,distal,1,0,3000,8.21,8,f
exp1,AAT5FC,control,balloon,pop,lexical,proximal,0,1,3000,8.21,8,f
exp1,AAT5FC,control,balloon,pop,cause,distal,1,0,3000,8.21,8,f
exp1,7QCdW2,control,drum,break,cause,distal,1,0,2760,7.56,7,f
exp1,7QCdW2,control,drum,break,lexical,proximal,0,1,2760,7.56,7,f
exp1,7QCdW2,control,balloon,pop,cause,distal,1,0,2760,7.56,7,f
exp1,7QCdW2,control,balloon,pop,lexical,proximal,0,1,2760,7.56,7,f
exp1,PHTEFZ,experimental,balloon,sad,cause,distal,1,0,2940,8.05,8,m
exp1,PHTEFZ,experimental,balloon,sad,lexical,proximal,0,1,2940,8.05,8,m
exp1,PHTEFZ,experimental,drum,angry,cause,distal,1,0,2940,8.05,8,m
exp1,PHTEFZ,experimental,drum,angry,lexical,distal,1,0,2940,8.05,8,m
exp1,4VdA47,control,balloon,pop,lexical,proximal,0,1,3540,9.69,9,m
exp1,4VdA47,control,balloon,pop,cause,distal,1,0,3540,9.69,9,m
exp1,4VdA47,control,drum,break,lexical,proximal,0,1,3540,9.69,9,m
exp1,4VdA47,control,drum,break,cause,distal,1,0,3540,9.69,9,m
exp1,J7cP6H,control,balloon,pop,cause,distal,1,0,3090,8.46,8,m
exp1,J7cP6H,control,balloon,pop,lexical,proximal,0,1,3090,8.46,8,m
exp1,J7cP6H,control,drum,break,cause,distal,1,0,3090,8.46,8,m
exp1,J7cP6H,control,drum,break,lexical,proximal,0,1,3090,8.46,8,m
exp1,HBSCBA,experimental,drum,angry,cause,proximal,0,1,3180,8.71,8,m
exp1,HBSCBA,experimental,drum,angry,lexical,proximal,0,1,3180,8.71,8,m
exp1,HBSCBA,experimental,balloon,sad,cause,proximal,0,1,3180,8.71,8,m
exp1,HBSCBA,experimental,balloon,sad,lexical,proximal,0,1,3180,8.71,8,m
exp1,WT5AMG,experimental,drum,angry,cause,distal,1,0,2910,7.97,7,f
exp1,WT5AMG,experimental,drum,angry,lexical,proximal,0,1,2910,7.97,7,f
exp1,WT5AMG,experimental,balloon,sad,cause,proximal,0,1,2910,7.97,7,f
exp1,WT5AMG,experimental,balloon,sad,lexical,distal,1,0,2910,7.97,7,f
exp1,7ccHRN,experimental,balloon,sad,cause,distal,1,0,3510,9.61,9,m
exp1,7ccHRN,experimental,balloon,sad,lexical,distal,1,0,3510,9.61,9,m
exp1,7ccHRN,experimental,drum,angry,cause,distal,1,0,3510,9.61,9,m
exp1,7ccHRN,experimental,drum,angry,lexical,distal,1,0,3510,9.61,9,m
exp1,6JQ2Vc,control,balloon,pop,cause,distal,1,0,2310,6.32,6,f
exp1,6JQ2Vc,control,balloon,pop,lexical,proximal,0,1,2310,6.32,6,f
exp1,6JQ2Vc,control,drum,break,cause,distal,1,0,2310,6.32,6,f
exp1,6JQ2Vc,control,drum,break,lexical,proximal,0,1,2310,6.32,6,f
exp1,BXWNUK,experimental,drum,angry,cause,distal,1,0,1890,5.17,5,f
exp1,BXWNUK,experimental,drum,angry,lexical,proximal,0,1,1890,5.17,5,f
exp1,BXWNUK,experimental,balloon,sad,cause,distal,1,0,1890,5.17,5,f
exp1,BXWNUK,experimental,balloon,sad,lexical,proximal,0,1,1890,5.17,5,f
exp1,SQSPVA,control,drum,break,lexical,distal,1,0,3300,9.03,9,f
exp1,SQSPVA,control,drum,break,cause,distal,1,0,3300,9.03,9,f
exp1,SQSPVA,control,balloon,pop,lexical,proximal,0,1,3300,9.03,9,f
exp1,SQSPVA,control,balloon,pop,cause,distal,1,0,3300,9.03,9,f
exp1,L7K6DX,experimental,balloon,sad,cause,distal,1,0,2220,6.08,6,m
exp1,L7K6DX,experimental,balloon,sad,lexical,distal,1,0,2220,6.08,6,m
exp1,L7K6DX,experimental,drum,angry,cause,distal,1,0,2220,6.08,6,m
exp1,L7K6DX,experimental,drum,angry,lexical,distal,1,0,2220,6.08,6,m
exp1,KdTPBM,control,drum,break,lexical,proximal,0,1,1980,5.42,5,f
exp1,KdTPBM,control,drum,break,cause,distal,1,0,1980,5.42,5,f
exp1,KdTPBM,control,balloon,pop,lexical,proximal,0,1,1980,5.42,5,f
exp1,KdTPBM,control,balloon,pop,cause,distal,1,0,1980,5.42,5,f
exp1,BQVEQ6,control,drum,break,cause,distal,1,0,2130,5.83,5,f
exp1,BQVEQ6,control,drum,break,lexical,proximal,0,1,2130,5.83,5,f
exp1,BQVEQ6,control,balloon,pop,cause,distal,1,0,2130,5.83,5,f
exp1,BQVEQ6,control,balloon,pop,lexical,proximal,0,1,2130,5.83,5,f
exp1,FdTNGS,experimental,balloon,sad,cause,proximal,0,1,2370,6.49,6,m
exp1,FdTNGS,experimental,balloon,sad,lexical,proximal,0,1,2370,6.49,6,m
exp1,FdTNGS,experimental,drum,angry,cause,proximal,0,1,2370,6.49,6,m
exp1,FdTNGS,experimental,drum,angry,lexical,proximal,0,1,2370,6.49,6,m
exp1,Z2FA4U,control,balloon,pop,cause,proximal,0,1,1830,5.01,5,f
exp1,Z2FA4U,control,balloon,pop,lexical,proximal,0,1,1830,5.01,5,f
exp1,Z2FA4U,control,drum,break,cause,proximal,0,1,1830,5.01,5,f
exp1,Z2FA4U,control,drum,break,lexical,proximal,0,1,1830,5.01,5,f
exp1,T6BGVT,experimental,drum,angry,cause,proximal,0,1,2310,6.32,6,f
exp1,T6BGVT,experimental,drum,angry,lexical,proximal,0,1,2310,6.32,6,f
exp1,T6BGVT,experimental,balloon,sad,cause,distal,1,0,2310,6.32,6,f
exp1,T6BGVT,experimental,balloon,sad,lexical,proximal,0,1,2310,6.32,6,f
exp1,E6AR2W,control,drum,break,lexical,distal,1,0,2490,6.82,6,m
exp1,E6AR2W,control,drum,break,cause,proximal,0,1,2490,6.82,6,m
exp1,E6AR2W,control,balloon,pop,lexical,distal,1,0,2490,6.82,6,m
exp1,E6AR2W,control,balloon,pop,cause,proximal,0,1,2490,6.82,6,m
exp1,PCYTAM,control,drum,break,lexical,distal,1,0,1860,5.09,5,f
exp1,PCYTAM,control,drum,break,cause,proximal,0,1,1860,5.09,5,f
exp1,PCYTAM,control,balloon,pop,lexical,distal,1,0,1860,5.09,5,f
exp1,PCYTAM,control,balloon,pop,cause,proximal,0,1,1860,5.09,5,f
exp1,GBFKWd,experimental,drum,angry,cause,proximal,0,1,1830,5.01,5,f
exp1,GBFKWd,experimental,drum,angry,lexical,proximal,0,1,1830,5.01,5,f
exp1,GBFKWd,experimental,balloon,sad,cause,proximal,0,1,1830,5.01,5,f
exp1,GBFKWd,experimental,balloon,sad,lexical,distal,1,0,1830,5.01,5,f
exp1,F2cJEX,control,drum,break,lexical,distal,1,0,2400,6.57,6,m
exp1,F2cJEX,control,drum,break,cause,distal,1,0,2400,6.57,6,m
exp1,F2cJEX,control,balloon,pop,lexical,proximal,0,1,2400,6.57,6,m
exp1,F2cJEX,control,balloon,pop,cause,distal,1,0,2400,6.57,6,m
exp1,3TLZdB,control,balloon,pop,cause,proximal,0,1,2130,5.83,5,m
exp1,3TLZdB,control,balloon,pop,lexical,proximal,0,1,2130,5.83,5,m
exp1,3TLZdB,control,drum,break,cause,distal,1,0,2130,5.83,5,m
exp1,3TLZdB,control,drum,break,lexical,proximal,0,1,2130,5.83,5,m
exp1,P7Y3HS,control,drum,break,lexical,proximal,0,1,2310,6.32,6,m
exp1,P7Y3HS,control,drum,break,cause,distal,1,0,2310,6.32,6,m
exp1,P7Y3HS,control,balloon,pop,lexical,proximal,0,1,2310,6.32,6,m
exp1,P7Y3HS,control,balloon,pop,cause,distal,1,0,2310,6.32,6,m
exp1,C3L5HE,control,balloon,pop,lexical,proximal,0,1,2430,6.65,6,m
exp1,C3L5HE,control,balloon,pop,cause,distal,1,0,2430,6.65,6,m
exp1,C3L5HE,control,drum,break,lexical,proximal,0,1,2430,6.65,6,m
exp1,C3L5HE,control,drum,break,cause,distal,1,0,2430,6.65,6,m
exp1,cWRJdH,experimental,balloon,sad,lexical,proximal,0,1,1950,5.34,5,m
exp1,cWRJdH,experimental,balloon,sad,cause,distal,1,0,1950,5.34,5,m
exp1,cWRJdH,experimental,drum,angry,lexical,proximal,0,1,1950,5.34,5,m
exp1,cWRJdH,experimental,drum,angry,cause,distal,1,0,1950,5.34,5,m
exp1,ZEGJN2,experimental,balloon,sad,cause,distal,1,0,2550,6.98,6,f
exp1,ZEGJN2,experimental,balloon,sad,lexical,proximal,0,1,2550,6.98,6,f
exp1,ZEGJN2,experimental,drum,angry,cause,distal,1,0,2550,6.98,6,f
exp1,ZEGJN2,experimental,drum,angry,lexical,distal,1,0,2550,6.98,6,f
exp1,VBHLYQ,control,drum,break,lexical,distal,1,0,2250,6.16,6,f
exp1,VBHLYQ,control,drum,break,cause,distal,1,0,2250,6.16,6,f
exp1,VBHLYQ,control,balloon,pop,lexical,proximal,0,1,2250,6.16,6,f
exp1,VBHLYQ,control,balloon,pop,cause,distal,1,0,2250,6.16,6,f
exp1,K6BC2R,control,balloon,pop,cause,distal,1,0,2010,5.5,5,m
exp1,K6BC2R,control,balloon,pop,lexical,proximal,0,1,2010,5.5,5,m
exp1,K6BC2R,control,drum,break,cause,proximal,0,1,2010,5.5,5,m
exp1,K6BC2R,control,drum,break,lexical,distal,1,0,2010,5.5,5,m
exp1,X4SMdD,control,drum,break,lexical,proximal,0,1,2070,5.67,5,m
exp1,X4SMdD,control,drum,break,cause,distal,1,0,2070,5.67,5,m
exp1,X4SMdD,control,balloon,pop,lexical,proximal,0,1,2070,5.67,5,m
exp1,X4SMdD,control,balloon,pop,cause,distal,1,0,2070,5.67,5,m
exp1,2C5Ucc,control,balloon,pop,cause,distal,1,0,2460,6.74,6,f
exp1,2C5Ucc,control,balloon,pop,lexical,proximal,0,1,2460,6.74,6,f
exp1,2C5Ucc,control,drum,break,cause,distal,1,0,2460,6.74,6,f
exp1,2C5Ucc,control,drum,break,lexical,proximal,0,1,2460,6.74,6,f
exp1,PMLAS5,control,drum,break,cause,distal,1,0,2100,5.75,5,m
exp1,PMLAS5,control,drum,break,lexical,proximal,0,1,2100,5.75,5,m
exp1,PMLAS5,control,balloon,pop,cause,distal,1,0,2100,5.75,5,m
exp1,PMLAS5,control,balloon,pop,lexical,proximal,0,1,2100,5.75,5,m
exp1,2KM3AD,experimental,drum,angry,lexical,distal,1,0,2130,5.83,5,f
exp1,2KM3AD,experimental,drum,angry,cause,distal,1,0,2130,5.83,5,f
exp1,2KM3AD,experimental,balloon,sad,lexical,distal,1,0,2130,5.83,5,f
exp1,2KM3AD,experimental,balloon,sad,cause,distal,1,0,2130,5.83,5,f
exp1,cKSTNB,experimental,balloon,sad,lexical,distal,1,0,2220,6.08,6,m
exp1,cKSTNB,experimental,balloon,sad,cause,distal,1,0,2220,6.08,6,m
exp1,cKSTNB,experimental,drum,angry,lexical,distal,1,0,2220,6.08,6,m
exp1,cKSTNB,experimental,drum,angry,cause,proximal,0,1,2220,6.08,6,m
exp1,BV2S3F,control,drum,break,lexical,proximal,0,1,2340,6.41,6,m
exp1,BV2S3F,control,drum,break,cause,distal,1,0,2340,6.41,6,m
exp1,BV2S3F,control,balloon,pop,lexical,proximal,0,1,2340,6.41,6,m
exp1,BV2S3F,control,balloon,pop,cause,distal,1,0,2340,6.41,6,m
exp1,UVJA46,control,balloon,pop,lexical,proximal,0,1,2400,6.57,6,m
exp1,UVJA46,control,balloon,pop,cause,distal,1,0,2400,6.57,6,m
exp1,UVJA46,control,drum,break,lexical,proximal,0,1,2400,6.57,6,m
exp1,UVJA46,control,drum,break,cause,distal,1,0,2400,6.57,6,m
exp1,QCAY46,control,drum,break,lexical,proximal,0,1,2430,6.65,6,m
exp1,QCAY46,control,drum,break,cause,distal,1,0,2430,6.65,6,m
exp1,QCAY46,control,balloon,pop,lexical,proximal,0,1,2430,6.65,6,m
exp1,QCAY46,control,balloon,pop,cause,distal,1,0,2430,6.65,6,m
exp1,QcUTJS,control,drum,break,cause,proximal,0,1,2460,6.74,6,m
exp1,QcUTJS,control,drum,break,lexical,proximal,0,1,2460,6.74,6,m
exp1,QcUTJS,control,balloon,pop,cause,proximal,0,1,2460,6.74,6,m
exp1,QcUTJS,control,balloon,pop,lexical,proximal,0,1,2460,6.74,6,m
exp1,JCJ5dD,experimental,balloon,sad,cause,distal,1,0,2310,6.32,6,f
exp1,JCJ5dD,experimental,balloon,sad,lexical,distal,1,0,2310,6.32,6,f
exp1,JCJ5dD,experimental,drum,angry,cause,distal,1,0,2310,6.32,6,f
exp1,JCJ5dD,experimental,drum,angry,lexical,distal,1,0,2310,6.32,6,f
exp1,JdM5Ac,control,balloon,pop,cause,distal,1,0,2220,6.08,6,m
exp1,JdM5Ac,control,balloon,pop,lexical,proximal,0,1,2220,6.08,6,m
exp1,JdM5Ac,control,drum,break,cause,distal,1,0,2220,6.08,6,m
exp1,JdM5Ac,control,drum,break,lexical,proximal,0,1,2220,6.08,6,m
exp1,c7ddHV,experimental,drum,angry,cause,distal,1,0,2220,6.08,6,f
exp1,c7ddHV,experimental,drum,angry,lexical,distal,1,0,2220,6.08,6,f
exp1,c7ddHV,experimental,balloon,sad,cause,proximal,0,1,2220,6.08,6,f
exp1,c7ddHV,experimental,balloon,sad,lexical,distal,1,0,2220,6.08,6,f
exp1,EAXAL4,control,drum,break,lexical,proximal,0,1,2370,6.49,6,f
exp1,EAXAL4,control,drum,break,cause,distal,1,0,2370,6.49,6,f
exp1,EAXAL4,control,balloon,pop,lexical,proximal,0,1,2370,6.49,6,f
exp1,EAXAL4,control,balloon,pop,cause,distal,1,0,2370,6.49,6,f
exp1,2JRGT5,control,balloon,pop,cause,distal,1,0,2520,6.9,6,m
exp1,2JRGT5,control,balloon,pop,lexical,proximal,0,1,2520,6.9,6,m
exp1,2JRGT5,control,drum,break,cause,distal,1,0,2520,6.9,6,m
exp1,2JRGT5,control,drum,break,lexical,proximal,0,1,2520,6.9,6,m
exp1,YMTQ6H,control,balloon,pop,cause,proximal,0,1,2310,6.32,6,f
exp1,YMTQ6H,control,balloon,pop,lexical,distal,1,0,2310,6.32,6,f
exp1,YMTQ6H,control,drum,break,cause,distal,1,0,2310,6.32,6,f
exp1,YMTQ6H,control,drum,break,lexical,proximal,0,1,2310,6.32,6,f
exp1,HDZCZK,experimental,balloon,sad,lexical,distal,1,0,2400,6.57,6,f
exp1,HDZCZK,experimental,balloon,sad,cause,distal,1,0,2400,6.57,6,f
exp1,HDZCZK,experimental,drum,angry,lexical,proximal,0,1,2400,6.57,6,f
exp1,HDZCZK,experimental,drum,angry,cause,distal,1,0,2400,6.57,6,f
exp1,TEEQP7,experimental,balloon,sad,lexical,distal,1,0,2070,5.67,5,f
exp1,TEEQP7,experimental,balloon,sad,cause,distal,1,0,2070,5.67,5,f
exp1,TEEQP7,experimental,drum,angry,lexical,distal,1,0,2070,5.67,5,f
exp1,TEEQP7,experimental,drum,angry,cause,distal,1,0,2070,5.67,5,f
exp1,ZNG4PF,control,balloon,pop,cause,distal,1,0,2640,7.23,7,f
exp1,ZNG4PF,control,balloon,pop,lexical,proximal,0,1,2640,7.23,7,f
exp1,ZNG4PF,control,drum,break,cause,distal,1,0,2640,7.23,7,f
exp1,ZNG4PF,control,drum,break,lexical,proximal,0,1,2640,7.23,7,f
exp1,24AASE,control,balloon,pop,cause,proximal,0,1,3510,9.61,9,m
exp1,24AASE,control,balloon,pop,lexical,proximal,0,1,3510,9.61,9,m
exp1,24AASE,control,drum,break,cause,distal,1,0,3510,9.61,9,m
exp1,24AASE,control,drum,break,lexical,distal,1,0,3510,9.61,9,m
exp1,N7QGUP,control,drum,break,lexical,proximal,0,1,2790,7.64,7,f
exp1,N7QGUP,control,drum,break,cause,distal,1,0,2790,7.64,7,f
exp1,N7QGUP,control,balloon,pop,lexical,proximal,0,1,2790,7.64,7,f
exp1,N7QGUP,control,balloon,pop,cause,distal,1,0,2790,7.64,7,f
exp1,2dLGT2,experimental,drum,angry,lexical,distal,1,0,1290,3.53,3,m
exp1,2dLGT2,experimental,drum,angry,cause,proximal,0,1,1290,3.53,3,m
exp1,2dLGT2,experimental,balloon,sad,lexical,distal,1,0,1290,3.53,3,m
exp1,2dLGT2,experimental,balloon,sad,cause,proximal,0,1,1290,3.53,3,m
exp1,XZYFKN,experimental,drum,angry,lexical,distal,1,0,3600,9.86,9,m
exp1,XZYFKN,experimental,drum,angry,cause,distal,1,0,3600,9.86,9,m
exp1,XZYFKN,experimental,balloon,sad,lexical,proximal,0,1,3600,9.86,9,m
exp1,XZYFKN,experimental,balloon,sad,cause,distal,1,0,3600,9.86,9,m
exp1,B3BQST,experimental,drum,angry,cause,distal,1,0,1980,5.42,5,f
exp1,B3BQST,experimental,drum,angry,lexical,proximal,0,1,1980,5.42,5,f
exp1,B3BQST,experimental,balloon,sad,cause,distal,1,0,1980,5.42,5,f
exp1,B3BQST,experimental,balloon,sad,lexical,proximal,0,1,1980,5.42,5,f
exp1,HWcQKH,experimental,balloon,sad,cause,proximal,0,1,3630,9.94,9,f
exp1,HWcQKH,experimental,balloon,sad,lexical,distal,1,0,3630,9.94,9,f
exp1,HWcQKH,experimental,drum,angry,cause,distal,1,0,3630,9.94,9,f
exp1,HWcQKH,experimental,drum,angry,lexical,proximal,0,1,3630,9.94,9,f
exp1,WBZZTd,experimental,balloon,sad,lexical,proximal,0,1,1410,3.86,3,m
exp1,WBZZTd,experimental,balloon,sad,cause,distal,1,0,1410,3.86,3,m
exp1,WBZZTd,experimental,drum,angry,lexical,proximal,0,1,1410,3.86,3,m
exp1,WBZZTd,experimental,drum,angry,cause,distal,1,0,1410,3.86,3,m
exp1,KFFH7U,experimental,drum,angry,cause,proximal,0,1,1380,3.78,3,m
exp1,KFFH7U,experimental,drum,angry,lexical,distal,1,0,1380,3.78,3,m
exp1,KFFH7U,experimental,balloon,sad,cause,proximal,0,1,1380,3.78,3,m
exp1,KFFH7U,experimental,balloon,sad,lexical,distal,1,0,1380,3.78,3,m
exp1,H4FJdS,control,drum,break,lexical,proximal,0,1,2340,6.41,6,m
exp1,H4FJdS,control,drum,break,cause,proximal,0,1,2340,6.41,6,m
exp1,H4FJdS,control,balloon,pop,lexical,proximal,0,1,2340,6.41,6,m
exp1,H4FJdS,control,balloon,pop,cause,proximal,0,1,2340,6.41,6,m
exp1,PUJ7YN,control,balloon,pop,cause,distal,1,0,2520,6.9,6,m
exp1,PUJ7YN,control,balloon,pop,lexical,proximal,0,1,2520,6.9,6,m
exp1,PUJ7YN,control,drum,break,cause,distal,1,0,2520,6.9,6,m
exp1,PUJ7YN,control,drum,break,lexical,proximal,0,1,2520,6.9,6,m
exp1,TTP5Xc,experimental,balloon,sad,cause,distal,1,0,2550,6.98,6,m
exp1,TTP5Xc,experimental,balloon,sad,lexical,distal,1,0,2550,6.98,6,m
exp1,TTP5Xc,experimental,drum,angry,cause,proximal,0,1,2550,6.98,6,m
exp1,TTP5Xc,experimental,drum,angry,lexical,distal,1,0,2550,6.98,6,m
exp1,MFFAA2,control,balloon,pop,lexical,proximal,0,1,3180,8.71,8,f
exp1,MFFAA2,control,balloon,pop,cause,distal,1,0,3180,8.71,8,f
exp1,MFFAA2,control,drum,break,lexical,proximal,0,1,3180,8.71,8,f
exp1,MFFAA2,control,drum,break,cause,distal,1,0,3180,8.71,8,f
exp1,PYKNJE,control,drum,break,lexical,proximal,0,1,3030,8.3,8,m
exp1,PYKNJE,control,drum,break,cause,distal,1,0,3030,8.3,8,m
exp1,PYKNJE,control,balloon,pop,lexical,proximal,0,1,3030,8.3,8,m
exp1,PYKNJE,control,balloon,pop,cause,distal,1,0,3030,8.3,8,m
exp1,U6TWT2,experimental,balloon,sad,cause,proximal,0,1,3090,8.46,8,m
exp1,U6TWT2,experimental,balloon,sad,lexical,proximal,0,1,3090,8.46,8,m
exp1,U6TWT2,experimental,drum,angry,cause,distal,1,0,3090,8.46,8,m
exp1,U6TWT2,experimental,drum,angry,lexical,distal,1,0,3090,8.46,8,m
exp1,NUcHA3,experimental,balloon,sad,cause,distal,1,0,3060,8.38,8,m
exp1,NUcHA3,experimental,balloon,sad,lexical,proximal,0,1,3060,8.38,8,m
exp1,NUcHA3,experimental,drum,angry,cause,distal,1,0,3060,8.38,8,m
exp1,NUcHA3,experimental,drum,angry,lexical,proximal,0,1,3060,8.38,8,m
exp1,4GQH4K,control,balloon,pop,lexical,distal,1,0,2910,7.97,7,m
exp1,4GQH4K,control,balloon,pop,cause,distal,1,0,2910,7.97,7,m
exp1,4GQH4K,control,drum,break,lexical,distal,1,0,2910,7.97,7,m
exp1,4GQH4K,control,drum,break,cause,distal,1,0,2910,7.97,7,m
exp1,DTY3dQ,control,balloon,pop,cause,distal,1,0,2880,7.89,7,f
exp1,DTY3dQ,control,balloon,pop,lexical,proximal,0,1,2880,7.89,7,f
exp1,DTY3dQ,control,drum,break,cause,distal,1,0,2880,7.89,7,f
exp1,DTY3dQ,control,drum,break,lexical,proximal,0,1,2880,7.89,7,f
exp1,YRVDH6,control,balloon,pop,lexical,distal,1,0,2190,6.0,5,f
exp1,YRVDH6,control,balloon,pop,cause,proximal,0,1,2190,6.0,5,f
exp1,YRVDH6,control,drum,break,lexical,distal,1,0,2190,6.0,5,f
exp1,YRVDH6,control,drum,break,cause,proximal,0,1,2190,6.0,5,f
exp1,BEMD67,control,drum,break,cause,distal,1,0,2460,6.74,6,m
exp1,BEMD67,control,drum,break,lexical,proximal,0,1,2460,6.74,6,m
exp1,BEMD67,control,balloon,pop,cause,proximal,0,1,2460,6.74,6,m
exp1,BEMD67,control,balloon,pop,lexical,proximal,0,1,2460,6.74,6,m
exp1,Tc5KEH,control,drum,break,lexical,distal,1,0,2790,7.64,7,m
exp1,Tc5KEH,control,drum,break,cause,distal,1,0,2790,7.64,7,m
exp1,Tc5KEH,control,balloon,pop,lexical,distal,1,0,2790,7.64,7,m
exp1,Tc5KEH,control,balloon,pop,cause,distal,1,0,2790,7.64,7,m
exp1,PEE6XH,control,balloon,pop,cause,distal,1,0,2370,6.49,6,m
